,Snapshot,Lookback,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
160,932.0,1.0116055126964891,0.3581197011651354,0.302,0.385,0.387,0.571,0.441,0.421,0.378,0.336,0.385,0.352,0.276
161,934.0,0.9857813933188329,0.2419561861252563,0.48,0.0,0.444,0.515,0.51,0.432,0.408,0.514,0.433,0.433,0.358
162,937.0,0.9338458197560904,0.4077367821998017,0.273,0.343,0.497,0.601,0.449,0.311,0.242,0.248,0.35,0.529,0.511
163,939.0,0.9076743060215976,0.413729579027833,0.266,0.293,0.0,0.542,0.521,0.404,0.405,0.261,0.318,0.397,0.445
164,941.0,0.8814689430246716,0.3052401788069969,0.345,0.331,0.375,0.0,0.408,0.448,0.344,0.315,0.304,0.0,0.398
165,942.0,0.8524982665495529,0.248367941954785,0.261,0.328,0.404,0.377,0.383,0.375,0.379,0.338,0.325,0.356,0.228
166,944.0,0.8233788600331238,0.2748520831772912,0.188,0.229,0.215,0.461,0.518,0.375,0.404,0.0,0.343,0.321,0.345
167,946.0,0.794171930422948,0.3791973259674484,0.308,0.236,0.251,0.277,0.4,0.511,0.403,0.436,0.344,0.376,0.36
168,948.0,0.7648174264279408,0.3742504096903553,0.362,0.359,0.35,0.308,0.342,0.0,0.528,0.465,0.423,0.455,0.422
169,950.0,0.7353160006453141,0.436768550576286,0.453,0.454,0.385,0.253,0.341,0.52,0.538,0.438,0.488,0.343,0.489
170,952.0,0.7057286556549318,0.4214000991097023,0.461,0.452,0.434,0.356,0.268,0.339,0.581,0.694,0.373,0.327,0.364
171,954.0,0.6759955603324528,0.311029644684076,0.357,0.398,0.409,0.437,0.324,0.276,0.421,0.715,0.743,0.444,0.288
172,956.0,0.6461173762670658,0.2759581753548356,0.245,0.254,0.357,0.332,0.397,0.258,0.293,0.463,0.0,0.0,0.657
173,958.0,0.6131486197814819,0.607711426388877,0.298,0.282,0.215,0.262,0.239,0.342,0.271,0.446,0.496,0.0,0.641
174,961.0,0.5799836130857816,0.0,0.477,0.4,0.497,0.224,0.187,0.377,0.262,0.342,0.509,0.529,0.0
175,963.0,0.5466832990887749,0.3902805803317369,0.0,0.343,0.453,0.485,0.371,0.215,0.385,0.287,0.321,0.5,0.438
176,965.0,0.5131885432006982,0.3620055295757199,0.431,0.335,0.377,0.372,0.437,0.406,0.314,0.21,0.352,0.393,0.499
177,966.0,0.4991212178044133,0.4840767339991298,0.525,0.382,0.441,0.279,0.281,0.378,0.425,0.384,0.343,0.217,0.438
