,Snapshot,Lookback,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
137,883.0,1.7679578668133151,0.1671380697973585,0.255,0.35,0.345,0.249,0.294,0.244,0.218,0.315,0.434,0.328,0.318
138,884.0,1.7388817816783195,0.4664022632794211,0.288,0.243,0.298,0.0,0.208,0.308,0.338,0.192,0.29,0.324,0.443
139,886.0,1.7097105922322218,0.4055642962826896,0.405,0.399,0.239,0.223,0.0,0.185,0.245,0.286,0.273,0.268,0.354
140,888.0,1.6803821053718089,0.3483164038919287,0.404,0.293,0.295,0.282,0.0,0.229,0.0,0.206,0.231,0.262,0.251
141,890.0,1.6513349419549357,0.4512723949187672,0.321,0.327,0.338,0.279,0.257,0.332,0.324,0.239,0.257,0.244,0.272
142,892.0,1.6221933386695184,0.3408395901219116,0.468,0.357,0.283,0.322,0.365,0.318,0.42,0.308,0.292,0.264,0.226
143,894.0,1.5913968824946192,0.2267480292166708,0.301,0.386,0.401,0.367,0.384,0.385,0.306,0.294,0.324,0.265,0.323
144,898.0,1.526482000440085,0.4110360040190571,0.342,0.368,0.366,0.286,0.0,0.347,0.373,0.357,0.225,0.274,0.422
145,900.0,1.4921852356211271,0.3868355566975765,0.303,0.384,0.407,0.39,0.283,0.219,0.227,0.365,0.314,0.229,0.329
146,902.0,1.4740895780518706,0.338359159847529,0.289,0.303,0.44,0.417,0.374,0.225,0.0,0.228,0.247,0.189,0.283
147,904.0,1.4378104691953375,0.2751828458203753,0.267,0.267,0.214,0.343,0.574,0.393,0.33,0.261,0.0,0.0,0.0
148,907.0,1.3995344473201283,0.0,0.0,0.287,0.242,0.0,0.252,0.486,0.493,0.346,0.313,0.273,0.0
149,908.0,1.379394815045762,0.2071797850129015,0.0,0.0,0.0,0.212,0.233,0.325,0.445,0.421,0.399,0.356,0.304
150,910.0,1.33891367751119,0.3370842914671957,0.225,0.0,0.0,0.0,0.298,0.408,0.0,0.289,0.435,0.509,0.402
151,912.0,1.3186343746780445,0.3073312925082177,0.226,0.257,0.306,0.0,0.231,0.372,0.379,0.351,0.392,0.481,0.435
152,915.0,1.2736795703077617,0.4300074773655721,0.413,0.342,0.329,0.38,0.307,0.381,0.295,0.0,0.354,0.256,0.313
153,916.0,1.2511075261369928,0.3785830361458553,0.38,0.408,0.0,0.499,0.256,0.344,0.478,0.367,0.272,0.341,0.32
154,918.0,1.2284316259411128,0.3327915923661089,0.335,0.284,0.447,0.401,0.416,0.289,0.348,0.42,0.438,0.221,0.0
155,921.0,1.1828925623151108,0.3553533268314048,0.247,0.242,0.177,0.313,0.23,0.375,0.288,0.358,0.376,0.0,0.0
156,922.0,1.1599684223993911,0.4332655405985524,0.418,0.291,0.22,0.201,0.24,0.239,0.278,0.371,0.22,0.365,0.0
157,924.0,1.1370030372074371,0.3043385410180489,0.412,0.425,0.38,0.192,0.211,0.312,0.278,0.329,0.423,0.383,0.268
158,927.0,1.0885598576131272,0.2902652448633418,0.296,0.282,0.427,0.324,0.314,0.191,0.0,0.241,0.298,0.265,0.367
159,929.0,1.0629644951974877,0.2142270155121834,0.33,0.406,0.341,0.353,0.34,0.0,0.233,0.24,0.246,0.339,0.206
160,930.0,1.0373333408983232,0.3263589980427837,0.0,0.363,0.471,0.419,0.33,0.428,0.342,0.34,0.328,0.253,0.243
161,932.0,1.0116055126964891,0.3774180876168275,0.312,0.378,0.371,0.539,0.417,0.4,0.389,0.348,0.338,0.348,0.277
162,934.0,0.9857813933188329,0.2487065653772248,0.5,0.0,0.434,0.481,0.5,0.433,0.394,0.5,0.408,0.389,0.335
163,937.0,0.9338458197560904,0.3913028902007943,0.271,0.356,0.507,0.574,0.449,0.321,0.247,0.25,0.341,0.503,0.479
164,939.0,0.9076743060215976,0.3975177869046912,0.259,0.287,0.0,0.513,0.499,0.407,0.421,0.277,0.312,0.387,0.452
165,941.0,0.8814689430246716,0.3041583263832531,0.342,0.315,0.343,0.0,0.39,0.446,0.361,0.335,0.318,0.0,0.395
166,942.0,0.8524982665495529,0.2524475196041211,0.259,0.328,0.366,0.329,0.368,0.381,0.365,0.348,0.335,0.392,0.225
167,944.0,0.8233788600331238,0.3019025763994637,0.194,0.236,0.244,0.423,0.467,0.364,0.377,0.0,0.353,0.329,0.38
168,946.0,0.794171930422948,0.3665810121069227,0.347,0.245,0.274,0.292,0.381,0.49,0.38,0.422,0.356,0.388,0.357
169,948.0,0.7648174264279408,0.3913653828263616,0.347,0.364,0.337,0.324,0.358,0.0,0.496,0.444,0.399,0.457,0.438
170,950.0,0.7353160006453141,0.4537709995335385,0.477,0.444,0.365,0.235,0.395,0.542,0.529,0.431,0.466,0.336,0.483
171,952.0,0.7057286556549318,0.4060195140420006,0.484,0.455,0.419,0.338,0.266,0.389,0.598,0.661,0.367,0.335,0.378
172,954.0,0.6759955603324528,0.3177851581589646,0.348,0.381,0.402,0.44,0.315,0.273,0.435,0.706,0.725,0.428,0.303
173,956.0,0.6461173762670658,0.2890046664152237,0.253,0.262,0.346,0.339,0.398,0.256,0.282,0.442,0.0,0.0,0.652
174,958.0,0.6131486197814819,0.61162397846865,0.321,0.283,0.229,0.268,0.258,0.349,0.281,0.416,0.488,0.0,0.61
175,961.0,0.5799836130857816,0.0,0.513,0.42,0.482,0.215,0.197,0.356,0.272,0.35,0.448,0.493,0.0
176,963.0,0.5466832990887749,0.3473726618484805,0.0,0.362,0.472,0.483,0.362,0.217,0.39,0.279,0.326,0.447,0.417
177,965.0,0.5131885432006982,0.3453007097141812,0.392,0.347,0.376,0.388,0.446,0.418,0.298,0.226,0.361,0.401,0.499
178,966.0,0.4991212178044133,0.4844036256782402,0.533,0.365,0.417,0.29,0.305,0.39,0.477,0.409,0.335,0.229,0.456
179,968.0,0.4709510438215574,0.4268981261061146,0.57,0.543,0.348,0.317,0.253,0.277,0.35,0.417,0.339,0.336,0.273
180,970.0,0.4426939363838329,0.2800529760902146,0.373,0.711,0.511,0.416,0.266,0.225,0.298,0.401,0.434,0.293,0.287
181,972.0,0.4114283276708388,0.0,0.212,0.409,0.586,0.629,0.41,0.0,0.0,0.353,0.0,0.37,0.34
182,974.0,0.3800242733878658,0.2700181871852697,0.236,0.223,0.367,0.572,0.607,0.446,0.369,0.0,0.343,0.316,0.299
183,976.0,0.3469361976641796,0.410838154144783,0.351,0.333,0.371,0.38,0.0,0.555,0.507,0.411,0.295,0.387,0.354
184,979.0,0.3120524204023489,0.2623879823124308,0.401,0.351,0.517,0.407,0.447,0.459,0.481,0.322,0.411,0.495,0.382
185,980.0,0.2945997882812428,0.30711340693376,0.323,0.401,0.41,0.467,0.379,0.423,0.492,0.325,0.297,0.484,0.537
186,982.0,0.2577179218977008,0.3334879742059877,0.346,0.263,0.415,0.599,0.453,0.401,0.431,0.339,0.368,0.317,0.362
187,984.0,0.2382917854605324,0.19708193058289616,0.306,0.229,0.278,0.535,0.612,0.456,0.365,0.337,0.285,0.362,0.375
